run,alpha,epislon,cycles,reward,violations
85,0.9,0.5,16.6601010101,21.0878787879,2.78333333333,,
86,0.9,0.6,17.7656565657,20.7017676768,3.5297979798,,
87,0.9,0.7,18.0343434343,19.7558080808,4.1101010101,,
88,0.9,0.8,18.8818181818,18.6351010101,4.8601010101,,
89,0.9,0.9,20.0858585859,17.4914141414,5.82222222222,,
90,0.9,1.0,20.1818181818,16.1343434343,6.43383838384,,
91,1.0,0.1,14.0414141414,22.0522727273,0.784343434343,,
92,1.0,0.2,14.0732323232,21.9893939394,1.12070707071,,
93,1.0,0.3,15.1383838384,22.0055555556,1.61666666667,,
94,1.0,0.4,15.8702020202,21.4861111111,2.20909090909,,
95,1.0,0.5,16.8419191919,21.1898989899,2.84191919192,,
96,1.0,0.6,17.4055555556,20.3348484848,3.50202020202,,
97,1.0,0.7,18.3621212121,19.4196969697,4.26565656566,,
98,1.0,0.8,18.8075757576,18.2363636364,4.96666666667,,
99,1.0,0.9,19.7434343434,17.4454545455,5.62727272727,,
100,1.0,1.0,20.1414141414,16.203030303, 6.36868686869,,
